train_loss,train_accuracy,train_avg_precision,train_min_precision,train_avg_recall,train_min_recall,validation_loss,validation_accuracy,validation_avg_precision,validation_min_precision,validation_avg_recall,validation_min_recall
2.204902121895238,0.6287384681534348,0.26784419284974564,0.0,0.3828803549436987,0.0,2.2486413717269893,0.36533203124999986,0.2288941025465696,0.0,0.36749267593510526,0.0
1.908936964838129,0.6948989525175934,0.4283495884530413,0.0,0.40246041083582246,0.0,2.0517188251018523,0.38564453125000003,0.35513251795051054,0.0,0.38568734166066804,0.0
1.0755836806799237,0.773536751144811,0.5668676939026414,0.007807981492192018,0.6154113060156688,0.012865497076023392,1.333418795466423,0.5971679687500002,0.5818771151962486,0.09215008675534991,0.5970539379093417,0.011911860784143392
0.9131903920257298,0.6764074783576164,0.5238403869199437,0.00985419462216293,0.6236472281770755,0.0057107348992634956,1.0401246815919878,0.6227539062499999,0.6244326505101959,0.171841741398233,0.6189110046224081,0.02737069098969066
0.8170773251014846,0.6960001702894247,0.4835862318009974,0.0,0.6083701717204413,0.0,1.0154842391610146,0.5962890625000001,0.565326728528867,0.0,0.5957023671183114,0.0
0.5696082151772682,0.8204117511448104,0.6074291616942913,0.028929647350699982,0.7005320382743309,0.06012426900584795,0.8758142769336701,0.69208984375,0.6378316575224791,0.022437611408199644,0.6911471802217227,0.002525252525252525
0.6759736485648572,0.7843362448508278,0.619876200657106,0.042836655925829935,0.7114207107375424,0.1287518503861994,0.8296478450298306,0.7008789062499999,0.7047122558111689,0.32327579663535033,0.701906239887491,0.20648765763808796
0.6739625826216581,0.7582425893398759,0.6032889951393267,0.007411979605764984,0.6427104936112427,0.021458865886110467,0.8800161615014077,0.6541015625000001,0.6816128105403932,0.11294351991882931,0.6498157387612495,0.018018383387948606
0.5490102799315201,0.807842275552582,0.6549689456281488,0.0365054571527604,0.7274092808709561,0.11267088851024948,0.7658717587590215,0.71025390625,0.7157049246253844,0.29774252944555973,0.7128633407271491,0.2670985201704842
0.6544171603102436,0.753669937451681,0.6363512638039417,0.03992561646565323,0.7229268762011736,0.07826670237083147,0.7866023257374765,0.7038085937499999,0.7386789787879113,0.29398416001817035,0.7021061992375557,0.14031084069547525
0.5769482260210472,0.8043873822479916,0.6473332898405196,0.05795497562443953,0.7429611070106995,0.19434678063800423,0.7173005014657976,0.737890625,0.738481123472995,0.3694889201016517,0.7377480472976679,0.3196435277216211
0.5223154132826286,0.813917876335612,0.6774096722553539,0.054483055060805134,0.74831510923824,0.1814813650141109,0.7147738724946976,0.7324218750000001,0.7351491828988584,0.3377353295658921,0.7298449348054585,0.3049928157951761
0.4551800923389299,0.8504329250569924,0.6881435674049313,0.04991684728526834,0.7502874573405937,0.149484374017481,0.697470697760582,0.7418945312499999,0.7397884361914778,0.3287345402333277,0.7383248778570677,0.2666176316489438
0.4295022660180143,0.8574112413222326,0.6911180456069368,0.057140009113693324,0.7529157099067099,0.11742267789968278,0.6803705722093584,0.7443359374999999,0.7327250965580401,0.3524341281116871,0.74165492240167,0.18456121794520808
0.43206607302029926,0.859176497710378,0.6927221957969337,0.07147136489241751,0.7705970815975365,0.19240107042526397,0.6514103263616562,0.7607421875,0.752525633916716,0.3829451835805737,0.7608754528284482,0.25520953527447865
0.5119576077712209,0.8086528276142316,0.6835964044530155,0.05085042050413649,0.7597274616298328,0.2402764488953869,0.659601566195488,0.7501953124999999,0.7557356823325997,0.36129371242692626,0.7455860644652454,0.3758889945117164
0.40769227345784487,0.8656585561601735,0.702162806218824,0.07386205412521202,0.7735350822106152,0.13952110004741583,0.6355431467294692,0.7659179687500001,0.7599121612847574,0.39271673731150153,0.7657625613219935,0.20315924316662018
0.4552054964659506,0.8537342140549103,0.6766083912486553,0.06793475581564225,0.7622544399329557,0.14699444113705573,0.6646867141127586,0.7627929687500001,0.7555035604458197,0.39679747869970206,0.7584216333258866,0.16318080734720244
0.40878791871823755,0.8584628324759629,0.7196135427104905,0.061284050110023705,0.7839280209484407,0.24026643562654648,0.6094455771148204,0.7749999999999999,0.7758749673157682,0.4005687840012068,0.7735347437949,0.3779872373322913
0.4431895258133871,0.8477035123005244,0.7189895298172675,0.07936794736534021,0.7838136509575473,0.2599517168326013,0.6363365463912487,0.76240234375,0.7795823953302007,0.39993223361554464,0.7621732420445662,0.4254308346130621
0.39719948172569275,0.8702784713945888,0.7076124589825717,0.08301639880587248,0.7901305814771936,0.20803375043426392,0.5806503571569921,0.7832031250000001,0.774492628122253,0.44202241672800896,0.7815366529253919,0.2503941849192014
0.38868423564392235,0.8684281424472202,0.7050142353338342,0.08386118955004403,0.7910189587889186,0.15839937682042943,0.5836477823555469,0.7790039062499999,0.7643798305101228,0.4235255977412745,0.7747156590766932,0.1901850494289089
0.3643082850857786,0.8763091731489747,0.7028682965281063,0.07047713208703921,0.7700627030170017,0.12126148705096072,0.6729566410183906,0.74248046875,0.7733353921221816,0.31455977552505654,0.7424009592489278,0.1602913027735053
0.3691406417311283,0.8724832691644365,0.7432692859517752,0.09459641876539382,0.8049256190958434,0.31018750409332135,0.5851677909493446,0.7861328124999999,0.7971637591319062,0.425380612331444,0.7854092648116927,0.47093787497595574
0.34786614880227196,0.8846013880612555,0.7290600733806191,0.0779440101808523,0.7928917901835798,0.10596416254310992,0.5724054805934428,0.7803710937499999,0.7750385774775512,0.40107828155708986,0.7776607552894866,0.10365215748451054
0.3611776190891601,0.8802555956338579,0.7233175516751476,0.11281007004691214,0.8042257358420475,0.20902550135984616,0.5621490076184272,0.7906249999999997,0.784031303751325,0.45117124978174455,0.7888640643659468,0.2550283005730166
0.3401841207554465,0.8863713699474669,0.7250650992931733,0.10492962203488518,0.8123245586281498,0.2587165547899926,0.5643105775117873,0.7932617187500002,0.7894767733417756,0.44553896422064065,0.7948030900283839,0.2706615271232443
0.3255448678606435,0.8922933685152153,0.7472841914933662,0.13093827110854972,0.8169794827497007,0.24699881015670488,0.5543713560327888,0.7987304687500001,0.797619088294212,0.46951338897469025,0.7991771895087094,0.3386427220921926
0.3440503339495576,0.8852417950044599,0.7213327275773102,0.08196881091617933,0.8061547785179547,0.21281268336955858,0.5327796980738639,0.8015624999999998,0.7930159806668576,0.47982006631318885,0.7977137750518709,0.30235500448558905
0.31263571167201337,0.895634831043712,0.755766875860036,0.14571588255798779,0.8241928314747317,0.3075600049567968,0.5310513347387315,0.8024414062499999,0.7994648546258115,0.48734525092722264,0.7977120986440582,0.3307504768299373
0.36556038312744676,0.879478127287145,0.7406895840857642,0.14412789939105727,0.8316435263781835,0.32730218848639914,0.5448143281042578,0.8010742187500001,0.805342069713663,0.4748312881671006,0.8025863960266516,0.39854068267451037
0.30913440700162914,0.8978159971404496,0.7347381920245792,0.1279914043071938,0.8148253757559836,0.17735893788525364,0.5261006847023966,0.8017578124999998,0.7934704469101633,0.44239427146355936,0.8012568330218937,0.15797301045833342
0.31706170554746654,0.8949660658836365,0.7476725673799538,0.1400325308220045,0.8284962221221818,0.36829557257188844,0.5404821537435056,0.8054687499999998,0.8074873912282359,0.47139940936095265,0.8015804473263782,0.4488923324769934
0.30547974193305294,0.8932197135791444,0.7523645406540469,0.13620833357675463,0.8312261288323708,0.32923065854335326,0.5273345082998276,0.8054687500000001,0.7983439818915713,0.478051218320854,0.7999233688102407,0.3459966349874941
0.2928289857349897,0.9022019620527303,0.7631762488446773,0.13328905643147126,0.8375256832453299,0.31778571374929443,0.4978725876659154,0.8205078124999998,0.818034777000192,0.5703389846214421,0.8212136079399512,0.40233700936379846
0.3323603277666528,0.8870566769650108,0.7503866189624505,0.13083613575303324,0.8430824870966217,0.3482019448995398,0.5042931303381921,0.8170898437499999,0.8184438671488908,0.5345552916301505,0.8178401079648597,0.4518660517661741
0.2981792165521989,0.9021854201952618,0.7565023105840191,0.16258151320070824,0.8452172783194886,0.3526396081568496,0.497180787473917,0.8219726562499998,0.81606358901887,0.5096308199770703,0.8206979132570436,0.42558915169024153
0.2985244924039171,0.901847493230251,0.7636966175874477,0.1430729114939641,0.8486325209070754,0.34825994586848497,0.4920337475836278,0.8180664062499999,0.8149964089657721,0.534981786178249,0.8158356269656913,0.4239357397196457
0.34489267437081583,0.8727124918971142,0.7582461786623735,0.07635070232428734,0.8059000048312274,0.2607236358424929,0.544588102400303,0.796484375,0.8183122367718776,0.41497867990081383,0.7936122608678247,0.38599641319311717
0.28924061070408735,0.8998435610219054,0.7647809778851995,0.19380138265587177,0.8418545071637534,0.2757374097357119,0.5269867785274981,0.8097656250000004,0.8061347223880285,0.49548587036350183,0.8079261733000674,0.29483644765958233
0.3551798556980333,0.8810377915700275,0.727448393666376,0.13189629571208517,0.8187885668709177,0.30901502436013634,0.5505948215723038,0.7963867187499999,0.8096258735836562,0.5245864014891504,0.7971395690600412,0.4989663091174868
0.2634305629813881,0.9140010591138878,0.7632768542508401,0.16677109440267335,0.83018353788262,0.25881370091896405,0.5056452877819538,0.8129882812500001,0.8171251554215563,0.533832738034502,0.8139364525205426,0.2585205535185191
0.3069943100736852,0.8982224548072147,0.7400342975418678,0.15156483380167585,0.8271136705225269,0.3080154365758081,0.5267120979726313,0.8160156249999998,0.8191626554321981,0.5493936749772095,0.8155995321253181,0.45464350926377173
0.31333067045922863,0.885218164377045,0.7785188358035828,0.1097552758950836,0.8312045434370894,0.3042132289523208,0.5249092787504197,0.8085937499999999,0.8255138213731512,0.4798042390763331,0.8097119285667368,0.40728336601799386
0.2740507531061507,0.9057253860590754,0.7803022359860473,0.141095697674645,0.8573036690134411,0.4280082756390614,0.48113099709153173,0.8285156250000001,0.8373727636079877,0.528075076992768,0.8322409690953745,0.5568177181111736
0.25913617354735996,0.9122759752106252,0.7866806875075141,0.1842306815991026,0.8532599671866308,0.334560034804833,0.4919924005866051,0.82607421875,0.8219074542922714,0.5549132156599373,0.8226538311155395,0.38434952662633604
0.2998307378668535,0.8982791701952617,0.746495897407173,0.11576274316212395,0.8488158295135216,0.3260929201224252,0.48947524651885027,0.83046875,0.8251824805602882,0.552145593774475,0.8275923207554915,0.39022515850305756
0.28579950620207883,0.9030006998463683,0.7545751074992116,0.1333259089838037,0.8490491227493738,0.36105474468681253,0.4953112535178661,0.8208007812499999,0.8276438324708579,0.510208394905066,0.8226806610143134,0.5068341567776234
0.23845883550351132,0.9222294688224799,0.7830449858533834,0.19840573656363134,0.8488889690929448,0.3014404107383235,0.5129920437932013,0.8244140625000002,0.8280061755150826,0.580080694502981,0.8216826827948417,0.2410762959467782
0.2554420376555961,0.9146343772871457,0.7795784782328148,0.19114297009033845,0.8586388307456733,0.384531151741461,0.47881384119391446,0.83037109375,0.8269174456748671,0.5815376294874042,0.8309888983680038,0.4195550578064521
0.2556179155383193,0.9146343772871457,0.7849207950389553,0.17460220091799034,0.8726228950787833,0.4190911951301104,0.4676838926970959,0.8346679687499999,0.8316148707838348,0.5689260632820456,0.8341538070545826,0.47104821590564744
0.2542785259715297,0.9147312651600759,0.7852743471097289,0.18904706404706406,0.8715761986369507,0.43025778309744034,0.4549729943275452,0.8404296875,0.8354206030887731,0.5594400437968584,0.8394283542959878,0.4906899737071527
0.24394217264233983,0.9179522081425321,0.7959107876511392,0.23220614667983094,0.8826245256219964,0.47457161321427666,0.4575111676007509,0.83955078125,0.8348999947311624,0.5590791521200325,0.8382736129875269,0.46106896327644875
0.24827421887924794,0.9175693811031815,0.7810164659866705,0.15754347991190096,0.869263522466613,0.3731476736116751,0.46835498213768006,0.8398437500000001,0.8373127343332353,0.56158180703792,0.8400775801756629,0.4736427769863834
