epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,2.726924943680666,0.2876503282055563,1.5350270926952363,0.43502412736415863
2,1.3176948051063382,0.5266006515950573,1.1034897565841675,0.6107077211141586
3,0.9452052736768917,0.6666268073782629,0.861518743634224,0.6982364445924759
4,0.7223670135955421,0.7483050142015729,0.7084790140390396,0.7526137411594391
5,0.5765930496308268,0.7999850055392907,0.6694223582744598,0.7625057458877563
6,0.46208889113397017,0.8396900059009085,0.5623638704419136,0.8027171403169632
7,0.3627378964910702,0.8745985560271204,0.540457034111023,0.8172392010688782
8,0.2672185979935588,0.9105652862665604,0.5563418447971344,0.8162224262952804
9,0.1954985540740344,0.9352374879681334,0.5602930769324302,0.8245461851358413
10,0.12546451002055284,0.9614850963865008,0.5713570684194564,0.8284926474094391
11,0.08618024155041393,0.974505929922571,0.5906913533806801,0.8309340536594391
12,0.04349065859022797,0.9904431639885416,0.577176709473133,0.8413488060235977
13,0.016390290719513992,0.9977469784872872,0.5341590136289597,0.8574850648641587
14,0.0050485038759224875,0.9998206313775511,0.5409569248557091,0.8646426945924759
15,0.0014465632123815619,0.9999800701530612,0.5497501596808434,0.8679802387952804
16,0.0007459845130179762,1.0,0.5602892771363258,0.86865234375
17,0.0005203090235115771,1.0,0.5756451189517975,0.86962890625
18,0.0004132553321494702,1.0,0.5841903865337372,0.8679400265216828
19,0.0003385799423178506,1.0,0.5950233265757561,0.8695657163858413
20,0.00028154501357063535,1.0,0.5974727988243103,0.8700425088405609
21,0.00023938252543674173,1.0,0.6082128375768662,0.8703756898641586
22,0.00020514732765447235,1.0,0.6131130814552307,0.8717026650905609
23,0.00017965199233968836,1.0,0.6227210476994515,0.8705537676811218
24,0.00015738895687105952,1.0,0.6262544795870781,0.8700080424547195
