train_loss,train_accuracy,train_avg_precision,train_min_precision,train_avg_recall,train_min_recall,validation_loss,validation_accuracy,validation_avg_precision,validation_min_precision,validation_avg_recall,validation_min_recall,train_variance,validation_variance
0.4248352970182895,0.8631250000000003,0.8212387465543718,0.26786580086580103,0.8411372160671958,0.28286445498945495,0.5055408088644596,0.8409633757961787,0.8427640195760279,0.4607521922106037,0.8420862196897229,0.3830289314365748,58.61539840698242,94.19033813476562
0.22232858613133413,0.9201562499999991,0.8888922545336312,0.45547705072705036,0.9003490276641929,0.4907808094683094,0.3788113798115661,0.8698248407643321,0.8709223912197865,0.5373100890616814,0.8682108113983346,0.5229306433128089,42.161746978759766,110.9748764038086
0.17462625712156307,0.9407031249999993,0.9167455857429423,0.5404926655302044,0.9155999287958702,0.5535635961260958,0.4251033917164347,0.8577826433121023,0.8788922350424788,0.48363424386279363,0.8587416022635208,0.46383190411852837,51.90401840209961,86.11636352539062
0.17230541195720425,0.9417968749999992,0.917285471841922,0.5638426018426016,0.9302131831419999,0.617837605613341,0.3679867149063735,0.8755971337579623,0.8811785800108516,0.5195848737250012,0.8779332213355566,0.5411931133268713,37.39016342163086,95.06892395019531
0.1342850481439382,0.9564062499999997,0.9430741888807461,0.6621798479298474,0.9506489520697182,0.7121861541236542,0.3697810795656436,0.8755971337579622,0.8830374443909478,0.5416728353034084,0.8744627119361724,0.5386324574222663,27.871910095214844,109.54694366455078
0.11776450105942776,0.9611718749999999,0.9447261954480703,0.6578229548229546,0.9515702933413719,0.7096347104692694,0.36618612820555435,0.8778861464968161,0.8828974857610739,0.5310537834423186,0.8771723505322229,0.5545721087122361,25.911623001098633,135.8495330810547
0.09282023236155511,0.9706250000000003,0.9598054725383929,0.7368270895770895,0.9664263720172819,0.7751050015805451,0.35158780392757655,0.884653662420383,0.8931433123583745,0.567109465198637,0.8859738960614759,0.5691264149862876,21.38371467590332,132.7813262939453
0.08243598613888029,0.9757812499999995,0.9668224577505831,0.7654532065157066,0.9734058797557861,0.8127886154952721,0.3598711870753082,0.8807722929936307,0.8893951580454017,0.5408457690679498,0.8776811458180885,0.52723986911885,18.16158103942871,126.82501983642578
0.08157790072262287,0.9760156249999999,0.9623026451920454,0.7268761197952374,0.9691245211380469,0.7737102645161855,0.34372814782675665,0.8888335987261152,0.8932088718075977,0.557294192007568,0.8875699689553194,0.5562478745599766,15.67143440246582,136.9226837158203
0.07380291468463841,0.9792968749999997,0.9706465862886212,0.7887245809745812,0.9762328679126226,0.8286557078187518,0.358721611938279,0.8845541401273892,0.8906018718894952,0.5437073542169082,0.8864598130662195,0.5501849707263721,15.055703163146973,141.73326110839844
