epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
1,2.851768132375211,0.3121773263021391,1.5306661963462829,0.4416245400905609
2,1.353889097972792,0.5131233298048681,1.2258722901344299,0.56357421875
3,1.072199056951367,0.6175405431766899,0.9873782008886337,0.6527803301811218
4,0.8989997913642805,0.6824643922095396,0.9099553465843201,0.6835880070924759
5,0.7988035642370885,0.7214500198558885,0.766446977853775,0.7309914976358414
6,0.6908606838206856,0.7592417549113838,0.7488757014274597,0.7407054215669632
7,0.617929683960214,0.7852834213753136,0.6873719841241837,0.7598173260688782
8,0.5574529280467909,0.8078553968546341,0.6418637037277222,0.7885397523641586
9,0.48900603335730886,0.8304994988198183,0.6719230741262436,0.7765567570924758
10,0.434716063494585,0.849337000627907,0.5917127162218094,0.7998334109783173
11,0.3862885522599123,0.8649022110870906,0.5976351022720336,0.8061178773641586
12,0.33394840177224605,0.8837093431122449,0.6358846038579941,0.7959501385688782
13,0.28860862096961665,0.8992603184009085,0.6029946252703666,0.8109547346830368
14,0.2214519823996388,0.9253133730012544,0.578936405479908,0.8206341922283172
15,0.1780729297624559,0.9388827517324564,0.7517839759588242,0.7941176474094391
16,0.1719639674589342,0.9393325971097363,0.6169869154691696,0.8219898909330368
17,0.12079113296100072,0.9595272261269239,0.6067533165216445,0.8301240801811218
18,0.07627591122017831,0.9772780768725337,0.6238792538642883,0.8331112146377564
19,0.0450955724001539,0.9891553162312021,0.6229848727583885,0.8380801945924758
20,0.029872700752576396,0.9942592552730015,0.6473025619983673,0.8356789976358414
21,0.022650400129127866,0.99609375,0.643259371817112,0.8417796403169632
22,0.008717087216257137,0.9996014030612245,0.6151122376322746,0.8467026650905609
23,0.003698874751999214,0.9999601403061225,0.6175228923559188,0.8488453596830368
24,0.002310639396975083,1.0,0.6206205010414123,0.8511546403169632
