train_accuracy,train_loss,validation_accuracy,validation_loss
0.10546875,2.4240498542785645,0.103515625,2.39570689201355
0.126953125,2.3841705322265625,0.109375,2.4079089164733887
0.109375,2.3640143871307373,0.11328125,2.411491870880127
