train_loss,train_zero_shot_top_1,train_zero_shot_top_2,validation_loss,validation_zero_shot_top_1,validation_zero_shot_top_2,train_variance,validation_variance
5.431201382559173,0.0,0.0,8.85718683762984,0.16533024356189888,0.3824101186782501,95.49787902832031,18.965620040893555
3.189287414356155,0.0,0.0,9.3007606159557,0.04495944674992243,0.23811399511324852,7.533084392547607,124.3304672241211
3.086391531995365,0.0,0.0,9.853673761541193,0.021617088116661493,0.39172912465094634,8.8213529586792,221.59939575195312
3.0578852648637733,0.0,0.0,9.788425358858976,0.027074687790878064,0.3205452024511325,7.046700477600098,207.20359802246094
3.0478661011676396,0.0,0.0,9.573889298872514,0.028670881166614953,0.3374021922510083,9.086136817932129,165.1107940673828
3.0436870139472343,0.0,0.0,9.596262758428399,0.02072566804995346,0.4000258154281726,5.007379531860352,155.53045654296875
3.031373605436208,0.0,0.0,9.4593356739391,0.033906080321129385,0.3808048353630158,9.073442459106445,135.08218383789062
3.033036791548437,0.0,0.0,9.483101151206277,0.05183931895749302,0.32471324270865654,4.63441801071167,152.0972900390625
3.015275711260204,0.0,0.0,9.403137553821912,0.05104122226962457,0.3290964115342848,3.9262571334838867,159.96066284179688
3.0126556814268084,0.0,0.0,9.45511245727539,0.07913822525597268,0.29821061511014585,3.867278575897217,148.8675537109375
3.009863450515027,0.0,0.0,9.35101014917547,0.052239276295376974,0.33451825744647845,3.8658580780029297,150.8192138671875
3.017257534727757,0.0,0.0,9.34921542080966,0.06222366583928017,0.32710207880856346,3.666203498840332,155.4073486328125
3.006547432991541,0.0,0.0,9.343879699707031,0.06550937596959355,0.31862601322525597,3.843083620071411,147.879150390625
3.0142606940804697,0.0,0.0,9.308498642661355,0.05339248661960906,0.3300363112783122,3.777527332305908,170.749267578125
3.0042136516766527,0.0,0.0,9.3113036589189,0.05911914850294756,0.32683483458734097,3.661741018295288,153.7117156982422
3.0054574241643133,0.0,0.0,9.311573028564453,0.06688498681352777,0.3168952887449581,6.936047554016113,154.5775604248047
3.0062227173998233,0.0,0.0,9.306711456992408,0.06475612298324541,0.31964469244492705,3.6319026947021484,154.60691833496094
3.0056792659666,0.0,0.0,9.306600223888049,0.06604022843623954,0.3198707289404282,3.739081859588623,162.23521423339844
3.0038012343509917,0.0,0.0,9.298135410655627,0.06479914869686627,0.32386303036766995,3.693819522857666,160.75904846191406
3.0047646698076274,0.0,0.0,9.26963624087247,0.04779853785293204,0.34290281763884584,4.710927963256836,156.98402404785156
