train_loss,train_zero_shot_top_1,train_zero_shot_top_2,validation_loss,validation_zero_shot_top_1,validation_zero_shot_top_2,train_variance,validation_variance
3.349022533212389,0.0,0.0,7.61496708609841,0.16533024356189888,0.459679452373565,14.339664459228516,19.057464599609375
3.2011535265007796,0.0,0.0,7.925033049149946,0.13692478862860688,0.3549336555615886,1.309285044670105,72.54093170166016
3.1458848514118967,0.0,0.0,7.100464907559481,0.2861367514737822,0.4101411001008377,1.9958432912826538,54.37930679321289
3.1291301688369435,0.0,0.0,7.780978549610484,0.16572838291188335,0.4488000067871548,1.0345640182495117,37.978694915771484
3.128759879238751,0.0,0.0,7.613996939225629,0.16506481732857586,0.4458803182206019,1.982284426689148,31.869693756103516
3.1397175788879403,0.0,0.0,7.164065707813609,0.2817069209587341,0.4462784575705864,7.868202209472656,67.34371185302734
3.11883277187542,0.0,0.0,7.479778636585583,0.3719342664055228,0.41800571575395595,0.8997932076454163,446.7974853515625
3.1487519741058354,0.0,0.0,6.884427937594328,0.28147906647533355,0.49789537600837735,2.036649703979492,19.636178970336914
3.1034076323314594,0.0,0.0,6.953173594041305,0.2825013816708036,0.5000187858749612,0.6022239327430725,56.04090881347656
3.614623091962873,0.0,0.0,7.782311136072333,0.1671882271951598,0.4485363985417313,29.136280059814453,72.30782318115234
3.1005077179597356,0.0,0.0,6.9744861776178535,0.2820099189419796,0.4988243678250077,1.027298927307129,28.37722396850586
3.0980584134860916,0.0,0.0,7.248563636432995,0.282408058291964,0.5002842121082842,0.5315268635749817,40.00385284423828
3.083000114073559,0.0,0.0,7.278731346130371,0.28015193530871857,0.4981608022417003,0.7464738488197327,45.62797546386719
3.088747838321997,0.0,0.0,6.7397424524480645,0.48208918321439653,0.5006411437325473,0.8963711261749268,40.1330680847168
3.0781159273215706,0.0,0.0,7.046058611436324,0.4127238549100217,0.5003811714629227,0.8705946207046509,43.56980514526367
3.0789867305025767,0.0,0.0,6.999362078579988,0.4470765542584549,0.4984280464629227,0.9969849586486816,41.106346130371094
3.078368931704638,0.0,0.0,7.176223408092151,0.38276341432671424,0.4981608022417003,3.896404266357422,54.975425720214844
3.075710205703366,0.0,0.0,6.954325632615522,0.4683761004886751,0.4994879334083152,1.6498221158981323,46.82496643066406
3.0739507860675146,0.0,0.0,6.9091338244351475,0.4788107450356811,0.4982935153583618,1.1373931169509888,50.242156982421875
3.0739369212972876,0.0,0.0,7.5284546505321135,0.28090700628296617,0.5112121373720135,0.7365784049034119,83.70159912109375
