train_loss,train_zero_shot_top_1,train_zero_shot_top_2,validation_loss,validation_zero_shot_top_1,validation_zero_shot_top_2,train_variance,validation_variance
3.387090516941889,0.0,0.0,5.72569209879095,0.1986551737511635,0.4801342402264971,3.048009157180786,4.934525966644287
3.1861058412765977,0.0,0.0,5.911346652291038,0.19928480356034747,0.33319112627986347,0.983855664730072,21.476346969604492
3.165145121666849,0.0,0.0,6.0425757494839765,0.21694716199968972,0.4992225071749922,2.083296537399292,33.74889373779297
3.1284042973907615,0.0,0.0,6.329798264936968,0.21615088329972076,0.49922250717499217,0.770470380783081,36.575164794921875
3.1384089978373777,0.0,0.0,6.250757217407227,0.23136865401023893,0.3557299342615576,0.8026776313781738,26.43951988220215
3.12168806304737,0.0,0.0,6.379992745139383,0.21814158004964324,0.4813753199658703,5.622452735900879,38.74318313598633
3.1055359682258294,0.0,0.0,6.2806808731772685,0.2181415800496432,0.6449821109990691,9.17150592803955,42.22624588012695
3.094198416690436,0.0,0.0,6.231934200633655,0.16346316998914057,0.62744701171269,0.5877664685249329,92.47964477539062
3.0901749669289087,0.0,0.0,6.111458604986017,0.40859884036611854,0.4953180751628917,0.8002654314041138,50.273780822753906
4.093214542890082,0.0,0.0,6.173957261172209,0.2808155008920261,0.6744044271641328,21.657636642456055,19.71746253967285
3.0769525565663165,0.0,0.0,6.379529086026277,0.282542589396525,0.4184038551039404,0.8391704559326172,81.72322845458984
3.0793614119899515,0.0,0.0,6.455210729078814,0.2852489673828731,0.4205757446478436,0.627108097076416,60.60417938232422
3.066234492829867,0.0,0.0,6.482276656410912,0.28494596939962763,0.42137565932361154,0.6657965779304504,55.44395446777344
3.0759777511869157,0.0,0.0,6.320922894911332,0.29354929413589825,0.4718393674371703,0.819125771522522,52.24782180786133
3.0617013611659707,0.0,0.0,6.162403713573109,0.3407794077722619,0.45386492107508536,0.5626553893089294,72.06736755371094
3.062392281938571,0.0,0.0,6.201737273823132,0.3250216946556003,0.4688245375038784,1.425384759902954,70.53565216064453
3.0634943900667886,0.0,0.0,6.473730173977939,0.28459085576326404,0.5477385442522495,0.8517504334449768,58.10972595214844
3.061599106204753,0.0,0.0,6.5156027187000625,0.28698150985107046,0.5625599936006825,1.1386293172836304,63.24254608154297
3.058581923343697,0.0,0.0,6.576385888186369,0.2810397193996277,0.683327111774744,1.922571063041687,91.8528823852539
3.058888630599392,0.0,0.0,6.6214565797285605,0.2805518926466026,0.6172365856732858,1.3842931985855103,84.50654602050781
