train_loss,train_accuracy,train_avg_precision,train_min_precision,train_avg_recall,train_min_recall,validation_loss,validation_accuracy,validation_avg_precision,validation_min_precision,validation_avg_recall,validation_min_recall,train_variance,validation_variance
1.4974141675233834,0.47992187499999966,0.5373331429078225,0.037893520480207804,0.49271933588117134,0.04888260065098301,1.6056679335369421,0.45402070063694294,0.5125589602936449,0.07495544052212574,0.45225148465594317,0.06246656740287314,113.22718048095703,116.4477767944336
1.1030882993340487,0.6140234374999998,0.5890029265024622,0.07861366411366416,0.5856014092559728,0.09947548101408404,1.4209061382682453,0.5051751592356688,0.5096928278831611,0.10893635734400064,0.5043725960286468,0.07509526920354948,90.18775939941406,103.67327117919922
1.0009768798947334,0.6510156249999993,0.6540111420993576,0.11781121615312792,0.6521033123293922,0.17191682969807962,1.302836943583883,0.5411027070063694,0.588771201839841,0.15126853466932538,0.5361036845909458,0.14613675425777328,99.30513763427734,129.39601135253906
0.7472412126511334,0.7494531249999994,0.7078741801871454,0.1984285020535019,0.732515452196087,0.2540051545676545,1.2472619543409655,0.5713574840764327,0.5881994398653262,0.1990163233793806,0.5707315437570212,0.18479192428237015,103.18699645996094,169.97308349609375
0.6184575799107557,0.7958203125,0.7714000504073,0.3088540391389652,0.7860159925037108,0.3408180812243306,1.2928995110426738,0.5796178343949047,0.5988558242926544,0.18556951857320605,0.5792594741108542,0.15655775576157735,108.0701675415039,209.12896728515625
0.5424584411829712,0.8213281250000001,0.7927868202337401,0.2973293373293369,0.8237253206345312,0.4066727820790311,1.245542895642055,0.6003184713375793,0.6171600274508664,0.2205376458186499,0.6023664637265239,0.2107880442275346,114.0097427368164,236.1492462158203
0.4040639478340744,0.8739062500000009,0.8555801635897541,0.41846373642697077,0.868713980658539,0.4807229298479293,1.2681509556284376,0.6117635350318469,0.6263098358803684,0.21364614736664184,0.6087818895541824,0.1928751185120611,99.72206115722656,297.74017333984375
0.3364017098769544,0.898125000000001,0.8832064683335397,0.5330286137473625,0.9036345463176113,0.6044576214226942,1.3146808553653155,0.6105692675159236,0.6275781115107638,0.2258142600499288,0.6095851429768625,0.19439274455198016,101.79108428955078,366.6111145019531
0.23564766347408284,0.9352343750000016,0.9305764446610032,0.6546547435407727,0.937918868197923,0.692036749402558,1.3569064785720433,0.6130573248407644,0.6290342178844425,0.1936553538464366,0.6108922685594654,0.15425110982435822,72.73719024658203,388.62762451171875
0.1613935844879598,0.9641406250000014,0.9567009096725412,0.731716125839673,0.9666915770138269,0.792934929653679,1.3222900894796772,0.6226114649681527,0.6372379678070011,0.2514121229089381,0.6225583369213942,0.19429187231734996,52.789825439453125,454.128662109375
0.12796702086925496,0.974960937499999,0.9704945129559118,0.7947163173835954,0.9764587479833716,0.8327927715666671,1.3595913929544445,0.6223128980891718,0.6392214135051734,0.24315616942068788,0.6261366081429773,0.1888000888000888,46.42051315307617,518.338134765625
0.10838809599168601,0.9819921874999968,0.9803092451223112,0.8464427461835519,0.9840123496416612,0.8729566110489076,1.3937258724194428,0.6216162420382163,0.6373679729376471,0.2361773046486422,0.6158238612060268,0.18242924803434352,37.88972091674805,535.0335693359375
0.09616907749325036,0.9870312499999965,0.9849648990976447,0.8727458169410532,0.9887121200910077,0.8995869079858023,1.3752929120306756,0.6257961783439494,0.6412443153511908,0.246215514846088,0.6253138714709838,0.1770411117544875,33.58700180053711,555.1644897460938
0.08905535803176468,0.988984374999995,0.9878191410753103,0.8898676327757171,0.9917061151003584,0.920188179113195,1.3762367990366213,0.6256966560509556,0.6377361135388486,0.21973580206064272,0.6245155021906612,0.1652128656905727,29.7930908203125,567.6456298828125
0.08170747790485619,0.9903906249999943,0.9890379807016879,0.899111507977312,0.9923678288537178,0.9244838367471837,1.4052083093649268,0.6239052547770702,0.6321090508716963,0.23453358389664114,0.6223637402936766,0.17045245978366994,27.864953994750977,582.2813720703125
