train_loss,train_zero_shot_top_1,train_zero_shot_top_2,validation_loss,validation_zero_shot_top_1,validation_zero_shot_top_2,train_variance,validation_variance
3.3321369618785637,0.0,0.0,6.256718852303244,0.2978591374495811,0.3027858846571518,1.2572779655456543,12.642704963684082
3.235850930213928,0.0,0.0,6.608856157823043,0.1675863665451443,0.4488000067871548,1.1303362846374512,11.050006866455078
3.1927775929168773,0.0,0.0,6.7077603773637255,0.2740665238132175,0.4976693395128763,1.38201904296875,26.438508987426758
3.147198740316897,0.0,0.0,7.143667091022839,0.16572838291188335,0.4488000067871548,1.0555083751678467,20.40456199645996
3.1620852594472915,0.0,0.0,7.218528400767934,0.16506481732857586,0.37925712166459824,2.896652936935425,20.16411018371582
3.1219206111771713,0.0,0.0,6.828406290574508,0.304288754654049,0.49913100178405206,0.9783321022987366,48.77389907836914
3.1359151212536562,0.0,0.0,6.832512812180953,0.2841872624495811,0.33478550166770094,2.764410972595215,42.81435012817383
3.1128346238817493,0.0,0.0,6.902304952794854,0.420842988869066,0.5377487007446479,1.2022285461425781,88.59559631347656
3.101163942899023,0.0,0.0,7.19050897251476,0.28236139660254417,0.5265644391870928,2.7470648288726807,36.68842697143555
3.124646610751444,0.0,0.0,7.641152381896973,0.22187027323146138,0.5218097948340056,1.6390994787216187,84.20729064941406
3.1614182196101366,0.0,0.0,6.946247187527742,0.3521842518616196,0.41889168185696557,0.7385808229446411,40.263282775878906
3.101984813505289,0.0,0.0,9.092263048345393,0.1369247886286069,0.4168918951675458,5.425208568572998,273.1036376953125
3.0887395709144823,0.0,0.0,9.05185690793124,0.13878277226186783,0.41893470757058643,2.5557217597961426,243.7003936767578
3.0958158702266454,0.0,0.0,9.168045997619629,0.13838463291188333,0.4205272649705244,0.6665530204772949,236.6959228515625
3.0802543415706993,0.0,0.0,9.323652180758389,0.13692478862860688,0.4168112977040025,4.293968200683594,240.0880126953125
3.08020938780843,0.0,0.0,9.18612272089178,0.13798649356189885,0.4189347075705864,1.3780696392059326,425.5413513183594
3.080807522547489,0.0,0.0,9.348554351113059,0.13732292797859136,0.41747486328731,0.8403298258781433,392.63140869140625
3.0770527364648124,0.0,0.0,9.590561606667256,0.13811920667856034,0.4180881312053986,1.297451138496399,399.3068542480469
3.074618315210148,0.0,0.0,9.675172198902477,0.1370575017452684,0.18982944849519082,3.1202991008758545,311.252197265625
3.0774623295482324,0.0,0.0,9.786304300481623,0.13851734602854482,0.3305653457570587,2.0489284992218018,325.1759033203125
