train_loss,train_accuracy,train_avg_precision,train_min_precision,train_avg_recall,train_min_recall,validation_loss,validation_accuracy,validation_avg_precision,validation_min_precision,validation_avg_recall,validation_min_recall,train_variance,validation_variance
0.5594441038474702,0.8148205907721262,0.6672040328595243,0.07354519691980992,0.7062027532151086,0.13851436296382863,0.8379764959216119,0.6820312499999999,0.6925773703063979,0.27777564338723676,0.6850344014764151,0.19258952788963193,40.56850814819336,18.008304595947266
0.5815060509924305,0.8065969065616003,0.6553332029034967,0.049254478947325604,0.7536819325803986,0.18782210585699638,0.688946072757244,0.7532226562499998,0.7576408039597143,0.38040053786467687,0.7525856817639817,0.3045359027081612,30.93837547302246,14.740870475769043
0.47919661120364526,0.8453332959559919,0.6645418594840418,0.07586107276509753,0.7804308376664119,0.19298772703779118,0.6398435525596141,0.77724609375,0.767826819822007,0.46577783344077256,0.7750462000305726,0.23894530554139176,28.897563934326172,16.178754806518555
0.42795401863884497,0.8541973871097225,0.7012857748583632,0.08766409029566924,0.8057281160700377,0.24235800332397883,0.5862410776317118,0.7972656250000001,0.7912480238552722,0.4967670277853346,0.7934577533343025,0.36292413153928166,26.9124755859375,14.605566024780273
0.3819158521660588,0.8735277715482207,0.7087277024771872,0.12967938494254283,0.8245015712879461,0.34208701794044793,0.6066325686872006,0.7896484375,0.7893995515097838,0.517693852231908,0.7896566007155216,0.33576458879300297,31.601486206054688,20.661911010742188
0.3913933828211666,0.864550249618396,0.7215309093664258,0.1562229981347628,0.8403704028518034,0.34225179627082897,0.5826374255120755,0.79873046875,0.7992879187991786,0.5106148658590156,0.799787252904514,0.3552030665921934,30.825029373168945,20.728958129882812
0.3363199241851506,0.8873591579888995,0.7425846140891995,0.1355649954334165,0.8459909900324549,0.34591035516381874,0.5853031612932684,0.8076171875000001,0.8058187465326249,0.5385831743243052,0.8064632161644295,0.3797982036027239,29.950288772583008,25.9241943359375
0.32935596479658497,0.8893749055109526,0.7408846049158311,0.17322852586010482,0.8617387273099959,0.4414082362802343,0.5745766274631022,0.8140624999999999,0.8074266678779906,0.5179864673156029,0.8128588170098227,0.4483915458764954,32.987911224365234,28.887605667114258
0.3185324810053172,0.8933733178858172,0.7355454930679992,0.14440547269494636,0.8571382234544295,0.39122968360273064,0.5413826908916234,0.8273437500000002,0.8237512191608019,0.5788435943989044,0.8272887440671326,0.4625016659290704,30.760690689086914,33.472007751464844
0.31809702646314053,0.890825865561502,0.7471594279404518,0.1945901077480025,0.8808823852795461,0.47650309383755907,0.5761185444891453,0.8177734375,0.8114948920953949,0.5564739378029003,0.8112139397297887,0.44932604476863697,34.28681564331055,38.60737609863281
0.29900827219611736,0.8978159971404496,0.7400705463263865,0.1875230519967362,0.8699632680076107,0.4416129665889116,0.5653110306710006,0.8215820312500002,0.8164810292154284,0.5486603220056624,0.8196348479112876,0.40951789089502044,36.187496185302734,42.77754211425781
0.31196147281872605,0.8955497574387936,0.7676088665841114,0.2412602453461179,0.8965827026230689,0.5606719359004878,0.5823569022119046,0.8246093750000001,0.8267187735589969,0.588230660400679,0.8250140630444741,0.4896331154075553,35.20084762573242,55.12385177612305
0.26583094528892587,0.9145091311973443,0.7818817055643125,0.2542884990253411,0.8920165177743228,0.49693599002952427,0.5757683955132963,0.8300781250000001,0.8294118219367086,0.6131001202693807,0.8302857446363688,0.39140178469043485,40.33474349975586,59.661495208740234
0.25037899561095656,0.918060912374865,0.7913344694069323,0.29358750411381984,0.9030116521425673,0.5534569308469076,0.604050038009882,0.8229492187499999,0.8187409990289982,0.5798004065548671,0.8231446717823354,0.372745390943962,38.41012954711914,56.631141662597656
0.2756126104739674,0.9096316360590754,0.7853924249401228,0.2434709539972698,0.9012255097996655,0.5112309775489502,0.5856474816799164,0.82841796875,0.8265707169031837,0.5846840513014268,0.8287509891262426,0.41993261284989736,37.728172302246094,55.72761917114258
