train_loss,train_zero_shot_top_1,train_zero_shot_top_2,validation_loss,validation_zero_shot_top_1,validation_zero_shot_top_2,train_variance,validation_variance
3.748027313728722,0.0,0.0,8.7969219901345,0.16533024356189888,0.21570790024821598,9.053399085998535,34.5515251159668
3.3010474382614605,0.0,0.0,9.190669406544078,0.1675863665451443,0.20442486134812288,35.308895111083984,77.51167297363281
3.178334867467685,0.0,0.0,9.894360889088022,0.1024375581756128,0.23967261673906298,29.58692169189453,351.148681640625
3.020627300654139,0.0,0.0,11.000195850025523,0.14145339648619298,0.2479729434920881,8.165705680847168,517.9891357421875
3.0124568589487852,0.0,0.0,11.478908278725365,0.12156521486192988,0.3808066533509153,12.905631065368652,623.3742065429688
3.007720626130397,0.0,0.0,11.646919770674272,0.1285814361619609,0.30162722036922124,7.829338073730469,735.0697631835938
3.2343870395300343,0.0,0.0,8.906494574113328,0.13772106732857586,0.3553299769236736,7.2424750328063965,622.7071533203125
3.0134417694442126,0.0,0.0,10.029176972129127,0.10971556973316786,0.23869514524511326,6.393000602722168,280.688232421875
2.991184594063919,0.0,0.0,10.983649600635875,0.07691603804685077,0.24765903758144586,5.752168655395508,436.70458984375
2.987104065633707,0.0,0.0,11.35306419025768,0.10718674856500157,0.31565602699348433,4.795542240142822,573.2412719726562
2.987054786207725,0.0,0.0,11.430065155029297,0.10976223142258765,0.2781951743329196,5.957472801208496,565.5773315429688
2.994230645043509,0.0,0.0,11.687292098999022,0.13576976031647534,0.3221771495888923,4.699595928192139,771.6017456054688
2.9836571489761305,0.0,0.0,11.690931927074084,0.14961555615885822,0.32927760432826564,5.7535786628723145,867.0764770507812
2.991265418578168,0.0,0.0,11.763896682045676,0.14331501609525288,0.312501211991933,6.27596378326416,883.8020629882812
2.981513620638127,0.0,0.0,11.794269128279252,0.1363884821982625,0.30703997634191743,4.772788047790527,808.2217407226562
2.9825801377253587,0.0,0.0,11.897991960698906,0.12622653583617746,0.3117012973161651,6.812632083892822,841.3513793945312
2.9835548936876424,0.0,0.0,11.856909665194424,0.13767622362705553,0.310413555887372,4.702334403991699,975.8304443359375
2.983149356928615,0.0,0.0,11.900275230407715,0.148505371548247,0.3236406298479677,6.931487560272217,975.5090942382812
2.981268951682254,0.0,0.0,11.939030733975496,0.14278052765280796,0.3089070499146758,4.976782321929932,976.9556884765625
2.9817226621592883,0.0,0.0,12.210499503395774,0.12165308427707107,0.29088775985107046,8.081270217895508,1087.3319091796875
