train_accuracy,train_loss,validation_accuracy,validation_loss
0.330078125,1.7584073543548584,0.40234375,1.6322057247161865
0.455078125,1.5216373205184937,0.51953125,1.4968931674957275
0.5625,1.2463994026184082,0.5390625,1.2826107740402222
