train_loss,train_accuracy,train_avg_precision,train_min_precision,train_avg_recall,train_min_recall,validation_loss,validation_accuracy,validation_avg_precision,validation_min_precision,validation_avg_recall,validation_min_recall,train_variance,validation_variance
0.5922865323853074,0.8089434933244131,0.6336552038674401,0.029030261403393723,0.7237726322050074,0.05008588762458731,0.8490081861615177,0.7132812500000001,0.6887070955143899,0.10270392838223551,0.7104681610486525,0.012935432622932624,47.579124450683594,16.599388122558594
0.5433634179725984,0.835887874427594,0.6493711598842992,0.06178763903222107,0.7382294557900478,0.10225563909774435,0.743763752281666,0.7341796875000002,0.7415009759956018,0.2918050941588864,0.732937233037307,0.23475924249095392,38.19565200805664,17.50836181640625
0.49326263655695984,0.8205653544057874,0.681085092294282,0.04998828399988034,0.7678772038967702,0.15876359437639398,0.677987325191498,0.7534179687499999,0.7743200119090803,0.3781951872192119,0.755714772691526,0.2935868243504657,29.54802131652832,18.033349990844727
0.4359995670485915,0.851855527936366,0.6769751078862929,0.10677734597402186,0.8054551948618611,0.22673180953382954,0.6360015660524367,0.7924804687500001,0.7875671531769387,0.5051209653990189,0.7892634802679954,0.2770533530702977,29.54905891418457,17.127172470092773
0.4802349251613282,0.826688218535038,0.6982254618254733,0.06775314039245928,0.8058587042587351,0.28401064982784785,0.6270990654826162,0.7814453124999999,0.7862591411027465,0.3985779499993148,0.7795083958891029,0.3257261156234172,26.842031478881836,20.356121063232422
0.354079176982244,0.8812197520021804,0.7155371621760157,0.12485153735153733,0.8338428621614636,0.29313871927328095,0.5788522444665433,0.8009765624999998,0.7966181947424901,0.5159096347186979,0.7971051819267334,0.29541904607258246,29.19970703125,21.75639533996582
0.33411721336214173,0.8818956059322022,0.7330089464653896,0.1396218736694539,0.841154645419936,0.4171976580207042,0.5908180400729178,0.7993164062499999,0.7990225025250014,0.5250135607848542,0.7997204301181002,0.4931906205902149,29.589008331298828,31.101430892944336
0.33448553765029243,0.8818436170879161,0.7334137399716673,0.14516558003400115,0.8574158996572914,0.4370213138173944,0.5420341812074183,0.8184570312500001,0.815552892310118,0.5328205041297457,0.8175198295011753,0.47298027099226514,28.321306228637695,33.71772003173828
0.3213415705321128,0.8922531949846368,0.7436269055069228,0.16538266801424695,0.874122948505555,0.4723978379953649,0.5599596224725246,0.8218749999999999,0.8213801297290485,0.5349458951754038,0.8205956302224059,0.4519364686213338,29.68744468688965,38.5443115234375
0.3189552157071599,0.8909014860788982,0.7518819816121816,0.21367764216061438,0.8897859231247376,0.530985287446863,0.5585182443261145,0.82490234375,0.8258915570434894,0.5773011673310133,0.8255591343505867,0.4943315035440154,28.365602493286133,42.423526763916016
0.2967753616864221,0.8989526618990983,0.768975460288816,0.1952162846899689,0.8913516013038546,0.5009248725260216,0.5701921656727792,0.823046875,0.8213330980523144,0.5629401314758221,0.8196632394106512,0.48621317198569347,26.677886962890625,48.61888885498047
0.2571766703275212,0.9130179976162162,0.7846194123019087,0.24721462747778544,0.899300774507066,0.49928653295055103,0.5680713057518004,0.826171875,0.822942355414447,0.557123658700327,0.8232567205111573,0.46955691445807335,32.59221267700195,52.85135269165039
0.26559833607129885,0.9125382827039356,0.7827468555326587,0.23505947670034358,0.9019697985105996,0.5122912267152225,0.5678918242454528,0.8316406249999999,0.8299511368698017,0.573171760854527,0.8330198310426716,0.44737925007348817,32.69917678833008,55.765480041503906
0.26623991497775973,0.9112480146843095,0.7818317783044717,0.2546415572731363,0.9087241506336075,0.5847594426231528,0.566579980403185,0.8337890624999998,0.829409256474531,0.5872568814978203,0.8329832924668953,0.45544602134552264,31.79314613342285,52.88665008544922
0.2729793669361818,0.9096434513727828,0.7706972863067086,0.23717057796005167,0.9037808715461597,0.5618501621450144,0.560976677760482,0.83701171875,0.8328380628543703,0.6028529087273647,0.8353205929394537,0.44865385657577667,31.709388732910156,55.8752555847168
