train_loss,train_accuracy,train_avg_precision,train_min_precision,train_avg_recall,train_min_recall,validation_loss,validation_accuracy,validation_avg_precision,validation_min_precision,validation_avg_recall,validation_min_recall,train_variance,validation_variance
0.6380674208700657,0.8350000000000002,0.7646319847250013,0.1273228715728716,0.7749579218473517,0.08868091630591632,0.9161776680095935,0.7575636942675161,0.7857497101989673,0.2170611901316285,0.7567687549881256,0.13839808457642852,52.92945861816406,85.93307495117188
0.3078128890693187,0.8935937499999991,0.8504434686614222,0.255136904761905,0.8627623426755632,0.3373653984903984,0.41349724124950954,0.8625597133757968,0.8614597245170496,0.5237586193000204,0.8600399057378888,0.41893617705719627,26.13959312438965,36.61704635620117
0.20646409148350367,0.9300781249999991,0.8902216219044976,0.4009019501740089,0.9034136215681562,0.45329452491952466,0.36484135820227837,0.8792794585987274,0.8796567504557383,0.5492096367892546,0.8809404784882489,0.5469287966103255,23.029874801635742,40.191043853759766
0.15148719287477433,0.9482812499999995,0.9268769818989634,0.5715553939524523,0.9312305302495261,0.6083023018648017,0.36958936013423704,0.8748009554140136,0.8815868667779492,0.5348395235337909,0.876816311195292,0.5386349319470338,18.427005767822266,44.640830993652344
0.13891217138618234,0.9542187499999996,0.9283544165370758,0.5642319069819067,0.9385674132370376,0.6218330280830281,0.33377831552628506,0.8850517515923569,0.8843373585013715,0.5586007410848176,0.8833882094550886,0.5549204510987952,18.359153747558594,47.53461456298828
0.1004061366431415,0.9692968750000001,0.957248422265824,0.7226117216117214,0.960940129371808,0.7497114580680758,0.36876118515327494,0.8790804140127395,0.8894912040267667,0.5334745314840857,0.8778143073604858,0.5410923383057141,14.699678421020508,61.18959045410156
0.09236054333858193,0.9732031249999997,0.9613571457426408,0.7306346292596294,0.9694713520548084,0.788191364191364,0.3471414742718457,0.8869426751592363,0.8911829351166809,0.5674527348094227,0.8872081268578083,0.560928296756322,13.640752792358398,57.91860580444336
0.07773909701965749,0.9769531249999994,0.9672445366248672,0.7601561147186142,0.9747152249172332,0.8186477514573494,0.3496581263792741,0.8875398089171981,0.8919483223782584,0.5488011899636104,0.8854491352792843,0.5488380161947042,13.090372085571289,66.47888946533203
0.07256733355112371,0.9807812499999999,0.9735619581807086,0.814710150960151,0.9799729205593791,0.8611880020564237,0.3443022923674555,0.889331210191083,0.8950906017785,0.5501853242299103,0.8884614713651803,0.5529795222470383,11.964500427246094,66.26380920410156
0.06765944166108968,0.9817968749999996,0.9734235980885494,0.7966404914529914,0.9799700787683635,0.8475843927314523,0.3412920227570898,0.8901273885350325,0.8963986722956994,0.5699362562419886,0.888735239754348,0.5632156414003548,12.301835060119629,68.85617065429688
