train_loss,train_accuracy,train_avg_precision,train_min_precision,train_avg_recall,train_min_recall,validation_loss,validation_accuracy,validation_avg_precision,validation_min_precision,validation_avg_recall,validation_min_recall
1.3984665347818743,0.5571758736643874,0.12754589297347566,0.0,0.2019934433619925,0.0,2.6984587967395774,0.1916015625,0.0502457676262821,0.0,0.19254404656671312,0.0
0.8253198788877121,0.7498251283377936,0.3973009336256851,0.0,0.3817634626668224,0.0,2.3309914231300355,0.36054687499999993,0.23304146445962623,0.0,0.3593358670992946,0.0
0.6471431370367081,0.7960266366339563,0.4746003417172846,0.0,0.44801286187886485,0.0,1.8645646736025814,0.43867187499999993,0.331285163945669,0.0,0.43821809280844276,0.0
0.5787653222418668,0.7892704553771435,0.5324926035125304,0.0,0.49426522553833174,0.0,1.6069560497999191,0.47431640625,0.391420476982469,0.0,0.4717546079283398,0.0
0.5366762463460888,0.7982692457081975,0.5694662804250821,0.013157894736842105,0.5339979672377664,0.007017543859649123,1.4794963032007216,0.5078125,0.46081931913465435,0.0,0.506435146832095,0.0
0.5097487898249373,0.8045008130240856,0.5906856233598717,0.0,0.5530401712442569,0.0,1.4780880421400069,0.5269531250000001,0.4953396629271359,0.0,0.5269493289553041,0.0
0.4640214516405474,0.8216051302458106,0.5952413944647396,0.01586687306501548,0.5845715664009684,0.01023391812865497,1.3585275948047635,0.5473632812500001,0.5115985264775841,0.0,0.5478756010376559,0.0
0.4259791787256274,0.854464421146794,0.6287534865157639,0.0043859649122807015,0.6051823375012609,0.008223684210526315,1.3383900016546253,0.5666992187500002,0.5202117741614066,0.0,0.5648183610648905,0.0
0.4133579830328624,0.8623974406928342,0.6400834467796604,0.0,0.6147584913489387,0.0,1.263107231259346,0.5876953125000001,0.5326562563878313,0.0,0.5916343841811412,0.0
0.3934461312335834,0.8680571307215771,0.6498033946536662,0.008771929824561403,0.6359834462997264,0.008771929824561403,1.144343538582325,0.5984375,0.5224873577918628,0.0,0.595952970887425,0.0
0.37372329465129916,0.8680169582366939,0.6475525462855439,0.008771929824561403,0.6269421713435623,0.005847953216374269,1.2056270390748978,0.584375,0.5356542185057065,0.0,0.5830102511259768,0.0
0.35960999863189563,0.8745439167608291,0.6567608279061792,0.012280701754385965,0.6399069907788615,0.005847953216374269,1.1320954516530037,0.60419921875,0.566679582089586,0.0,0.6013971326154188,0.0
0.35078861734323324,0.8783131053573204,0.6552911259010675,0.007017543859649123,0.6610907975387411,0.005012531328320802,1.0736591443419454,0.6306640625000001,0.6131668160899264,0.0,0.6267631825899153,0.0
0.3559797194443251,0.8778735629299228,0.6993852409624433,0.05292881534016285,0.6727276827172489,0.041130604288499024,1.1075786992907526,0.6308593750000001,0.6321367696408593,0.0,0.6258469678419718,0.0
0.34966702445557246,0.8808723719496472,0.7066544845270438,0.017543859649122806,0.6599211385145094,0.011695906432748537,1.0760025203227999,0.6376953125,0.6391703795503275,0.0,0.6409815349404929,0.0
0.32994809929738983,0.8859720020963433,0.6834331457481132,0.0043859649122807015,0.6862138980925796,0.013157894736842105,1.0073482900857926,0.6642578125,0.6634357556969511,0.0,0.6644666637405525,0.0
0.3529991533672601,0.8784501667608292,0.7191692052307844,0.03759398496240601,0.6784916033653641,0.025647451963241436,1.0481050327420234,0.6530273437499999,0.6421984023068196,0.0,0.6522725177231548,0.0
0.3089507507127627,0.8941720546337597,0.7248313733629033,0.033625730994152045,0.682028455878619,0.024269005847953218,1.0527710437774656,0.6540039062499999,0.6461626601502255,0.0,0.6525925890516073,0.0
0.3019497269078305,0.8975418743334319,0.7293986815733241,0.02612085769980507,0.705874253450436,0.025828460038986353,0.9731997296214103,0.6727539062500001,0.6556242253761362,0.009375,0.6733391613296406,0.0009615384615384616
0.30288710196812946,0.8979648749033612,0.7406747928144727,0.07520300509376973,0.7062196357798156,0.05093035619351408,1.0091485917568208,0.6745117187499999,0.6515692441165811,0.0,0.6713138219443106,0.0
0.33505436202936006,0.8716041853553368,0.7154914543121319,0.06631161236424393,0.7078143385988941,0.059669449917127936,0.9414451956748965,0.6742187500000001,0.6751517718970416,0.007539682539682539,0.6752870742454072,0.0009259259259259259
0.29261811208306704,0.8982957120527302,0.7292183795883572,0.034368867906199606,0.6997188308342087,0.020760233918128652,0.9474282681941986,0.676171875,0.6544581490457196,0.00975609756097561,0.6761698362752944,0.00125
0.28719678207447663,0.9012543485875717,0.7413940786633232,0.07601844566832766,0.7070632846535296,0.04051796157059315,0.9777532830834389,0.6813476562499999,0.6638489455517429,0.0,0.6808836363334174,0.0
0.2803157701304084,0.9048179450787998,0.7414998511304249,0.02807017543859649,0.7157678893727802,0.0324410163339383,0.9390470251441001,0.6899414062500002,0.6698587001607644,0.01111111111111111,0.6911482139791899,0.0009259259259259259
0.29740064551955786,0.8936190824759634,0.7390425339906239,0.06301113143218406,0.7300373428401249,0.06636382623224728,0.9332034766674044,0.6935546874999998,0.682313446178805,0.009523809523809523,0.691004955903992,0.0008064516129032258
0.2722051420755554,0.9066446423530581,0.7490442704694593,0.03907203907203907,0.7177594983128631,0.02471231843048481,0.9107533156871795,0.7041992187499999,0.6735039226442734,0.010326086956521738,0.7040073937611349,0.0008928571428571428
0.3084436223695153,0.8916482339825547,0.7169567494324632,0.012531328320802006,0.67091867288129,0.0035087719298245615,1.0403601452708244,0.6487304687500003,0.6353252114034079,0.01705685618729097,0.6491739577547487,0.0016372141372141373
0.30489553092864535,0.8941436974625838,0.7582176071743604,0.07264397930249289,0.708847288020085,0.04064327485380117,0.9658510915935041,0.6892578124999998,0.6723832493860425,0.011574074074074073,0.6885949503230883,0.0010416666666666667
0.28354847771033914,0.8979247013727826,0.7377972826409521,0.049665831244778615,0.7312839442792306,0.03487506645401382,0.8914182469248774,0.7055664062499999,0.6869235785287949,0.010384615384615384,0.7021575871743488,0.001
0.2631311220558066,0.9109053611755376,0.7531214133141906,0.06605448461165339,0.7351677138014076,0.05137844611528822,0.9069756582379341,0.7084960937499999,0.679531728474023,0.010106382978723403,0.7040067621686388,0.0008620689655172414
0.2614841035060715,0.9124413948310053,0.7610671277319971,0.05643274853801169,0.7643258358982065,0.0647074902902035,0.8590395644307138,0.72763671875,0.688496650680602,0.0,0.7229734986706662,0.0
0.25232368916795966,0.9154567457081985,0.7667553189436684,0.08873511573002235,0.7570036712111535,0.06593567251461988,0.8389063097536563,0.7274414062500001,0.6896777787967752,0.010714285714285714,0.7242379143186002,0.0007575757575757576
0.2800373981396358,0.8978041818267423,0.7471634061449884,0.019298245614035085,0.7340035071072374,0.016025641025641024,0.8726923719048496,0.7160156250000002,0.6991364128113112,0.011206896551724138,0.7116010784874346,0.0009615384615384616
0.25532432423349016,0.9140294162850635,0.7642888412160148,0.06285157337788916,0.7576034251631627,0.059941520467836254,0.832830934226513,0.7306640625,0.6947651039201354,0.023507206588881266,0.7276915799726253,0.0019615384615384616
0.26016523885099513,0.9128643943552389,0.7698619189142749,0.06954984360125119,0.7501027352845719,0.05555555555555555,0.848950731754303,0.7280273437499998,0.6951343505906613,0.020833333333333332,0.7283740112106006,0.0018187830687830687
