train_loss,train_accuracy,train_avg_precision,train_min_precision,train_avg_recall,train_min_recall,validation_loss,validation_accuracy,validation_avg_precision,validation_min_precision,validation_avg_recall,validation_min_recall,train_variance,validation_variance
0.5542171461540356,0.8265724255327587,0.6503433184600979,0.036101884464276514,0.7314157791687722,0.0634200251073316,0.8404137179255486,0.717578125,0.6893730737476886,0.11886170062999331,0.7146462748988983,0.014185432622932623,2.08624529838562,4.424623966217041
0.4718227349875266,0.8578460561601734,0.6914580465846822,0.08472767614041851,0.7610001299937652,0.12410461637965882,0.6988542795181272,0.7490234375,0.7456121277278277,0.33305109163844215,0.7496404539835267,0.19374661163989737,2.0339276790618896,4.436136245727539
0.3830033932861529,0.8706093085439578,0.7298098049109054,0.08546623941360781,0.7960580263625466,0.2509492408439955,0.6522479966282845,0.7667968750000003,0.7714419235696747,0.4314168497633735,0.766669287385736,0.3647992168353974,2.1119296550750732,5.029361248016357
0.372045404032657,0.8708668894935068,0.6980157649034311,0.10231440099861153,0.8118499330360331,0.23411802032462814,0.6103128984570503,0.7959960937499999,0.7889576374569305,0.49415947297894297,0.7930260901186805,0.28665966241048835,2.428386926651001,4.535693168640137
0.45418783917761696,0.8328441653335299,0.7238744393366209,0.056043400277541955,0.7939042684426122,0.16399515959933766,0.6460758410394193,0.7708007812500001,0.7804028203742728,0.3691540085744236,0.7690491494105576,0.221894275550348,3.376760721206665,6.621904373168945
0.28954835392926864,0.9018876667608298,0.746296328027065,0.13782823070748768,0.8330866783088103,0.2751594120015173,0.5606525063514709,0.8023437499999999,0.7936835629947897,0.5140128288724314,0.7989345708544214,0.26740179026617455,2.628024101257324,6.743834495544434
0.3057487850126467,0.8901074748290214,0.747457937751429,0.15841328434207688,0.8473419311788607,0.42641117020247515,0.5765962541103363,0.7963867187499999,0.7980957697081887,0.5280648882915211,0.7971575630903395,0.47949031742440834,3.31365966796875,8.029541015625
0.2687846435266629,0.9041728105461391,0.7738454024816734,0.1895521632363738,0.8687818483762085,0.4385046063360401,0.5413835629820823,0.81904296875,0.8153219890274112,0.543834418931112,0.8178175651652911,0.42729197091153626,3.287205696105957,7.890744686126709
0.2604106656814876,0.9134008246555667,0.7855943441201978,0.1976082397135029,0.8874006733439428,0.49652420510279244,0.543217485398054,0.8246093750000002,0.8230487640319405,0.5478918730456165,0.8234232340052473,0.4401006369024556,3.5931100845336914,9.481032371520996
0.2669050317061575,0.9081995800921795,0.782824756282692,0.23180138002119427,0.8943621884913673,0.534946447239248,0.5438688650727271,0.82421875,0.8239840721417219,0.5735051384040416,0.8245327739944768,0.493585847909403,4.196351528167725,12.446816444396973
0.24871279299259189,0.9136347739320057,0.7949733382675924,0.21327176721913566,0.8935902048497237,0.5074287532605963,0.557664279639721,0.8240234375,0.8204220604740966,0.5517894318498409,0.820407070762848,0.5033653692786862,4.081061363220215,12.69237232208252
0.21550337787260085,0.9262444230548129,0.8160571130462915,0.2936488949646844,0.905501787775478,0.5436720416240486,0.5648592807352544,0.8249023437499999,0.8193568115957529,0.5597650956716171,0.8208167217204605,0.46366447219190304,4.0475077629089355,13.713271141052246
0.21599308009210386,0.925958484934088,0.8137230365428735,0.2731114402167033,0.9126613674168328,0.5676470143499629,0.562797189503908,0.8282226562500004,0.825410909344469,0.5687430950973906,0.8292995749009242,0.45491062555483175,4.3562469482421875,16.03620147705078
0.20739864858618948,0.9295338967390232,0.8235394424017435,0.30752259436469964,0.9194430894922822,0.6186153405897401,0.561435704678297,0.83359375,0.8285686666693535,0.5961061772967119,0.8333290669574128,0.44300397940639163,4.441132545471191,14.795856475830078
0.2165332026126092,0.9255709313509763,0.8071208230933102,0.27431024141550464,0.9123896770242783,0.5927654560622,0.5515732284635304,0.8361328124999998,0.8312247548120868,0.5984490245603504,0.8348596004890072,0.45057337381140017,4.719457149505615,17.109024047851562
