train_loss,train_zero_shot_top_1,train_zero_shot_top_2,validation_loss,validation_zero_shot_top_1,validation_zero_shot_top_2,train_variance,validation_variance
6.101892198835099,0.0,0.0,6.159956975416704,0.21707987511635124,0.4985589415916847,0.18726889789104462,0.009511501528322697
5.915493828909738,0.0,0.0,7.056453531438654,0.29093078556469126,0.3150300331600993,2.2382454872131348,0.5869765281677246
3.588980721575874,0.0,0.0,8.13976964083585,0.31303206445857895,0.5937578779475643,0.7277169823646545,4.332757949829102
3.2760578977818398,0.0,0.0,8.963198791850697,0.48479192522494574,0.8060382650093082,0.5329567193984985,5.535918712615967
3.228024420993668,0.0,0.0,8.360482909462668,0.5671352631476885,0.7932650820276139,0.4352559447288513,4.439749717712402
3.1405379656626264,0.0,0.0,8.8994441465898,0.567133445159789,0.8150130652730375,0.5138595700263977,8.058083534240723
3.1192352595377946,0.0,0.0,8.21476598219438,0.558924623797704,0.8247786902730375,0.3966653048992157,5.391364097595215
3.101752018441958,0.0,0.0,8.150885235179555,0.5524768267142414,0.830272043709277,0.40543675422668457,8.035271644592285
3.07435026012209,0.0,0.0,8.248825550079346,0.5484057458113559,0.8154130226109215,0.43469634652137756,9.69969654083252
3.0802020781711503,0.0,0.0,8.12751141461459,0.5584743687946012,0.8210445431275211,0.5283669829368591,9.354424476623535
3.0632900811579766,0.0,0.0,7.924855925820092,0.5479554908082532,0.8066212331290723,0.3498438894748688,8.408698081970215
3.0639488660559366,0.0,0.0,8.024243571541525,0.5516914559416694,0.8085367863791497,0.3455367088317871,8.7382173538208
3.052059436349997,0.0,0.0,8.010370167818936,0.5539512149007136,0.8096863607275829,0.34065699577331543,9.466414451599121
3.0595608347532703,0.0,0.0,8.002601796930486,0.5531046385355259,0.8126545289714552,0.3437648415565491,10.227678298950195
3.048500397815178,0.0,0.0,8.071481921456076,0.5531943259385665,0.8091088465715173,0.3631019592285156,9.956094741821289
3.0488916541193136,0.0,0.0,8.086394873532383,0.5518653767840521,0.806849087612473,0.3611677885055542,10.390796661376953
3.049019126939037,0.0,0.0,8.098078510978006,0.5534203624340677,0.8082210624806082,0.7405612468719482,10.324688911437988
3.047980419231808,0.0,0.0,8.109922755848276,0.5551474509385665,0.8074211478048403,0.4294601082801819,10.272087097167969
3.045489868574434,0.0,0.0,8.093371651389381,0.5523962292506981,0.8075090172199814,0.36045047640800476,10.7816801071167
3.0453112044761292,0.0,0.0,8.086463971571488,0.550220703730996,0.8068866593623953,0.3688836693763733,11.076590538024902
